open_time,close_time,symbol,side,open_price,close_price,volume,pnl,tx_hash,gas_cost_eth,tokens_sold,tokens_bought
2023-02-19 00:17:23,2023-02-19 00:17:23,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1080.02858951,0,0x3f4bfe4be372189b1b4b86275b0153fdaae023a2152589cca56a6a29dce33cb3,0.007188,LDOETH-f:1080.0286,LDOETH-f-gauge:1080.0286
2023-02-19 15:15:23,2023-02-19 15:15:23,LDO/LDOETH-f,SELL,0.02113049,0.02113049,50000.0,0,0x1a48b79163bd6fc9e89181cee024a8dae9248f70afc297ba651c5ccc9bfbad5c,0.00901,LDO:50000.0,LDOETH-f:1056.5245
2023-02-19 15:15:59,2023-02-19 15:15:59,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1056.5245285,0,0x73b5d32ef24baee5539da3f1af0ae9584613a42cf5570a94971450ee950ca3a8,0.011181,LDOETH-f:1056.5245,LDOETH-f-gauge:1056.5245
2023-02-19 15:25:23,2023-02-19 15:25:23,CVX/cvxCRV,SELL,6.15140819,6.15140819,11843.38483517,0,0xe2b4ac8746b02af5aa7f82efdc788783a9aabfa0f16294216d98d0583632f4cb,0.015477,CVX:11843.3848,cvxCRV:72853.4944
2023-02-19 15:25:47,2023-02-19 15:25:47,cvxCRV/stkCvxCrv,SELL,1.0,1.0,73767.46734284,0,0xc0b74a8476b8f143a59c9295eb058b89258cd7f6070d39d474c641a70992f14b,0.011841,cvxCRV:73767.4673,stkCvxCrv:73767.4673
2023-02-19 15:26:35,2023-02-19 15:26:35,crvGEARETH-f-gauge/crvGEARETH-f,SELL,1.0,1.0,793.82229039,0,0x33f119aabcbd005ab63457ed65ee09e5fc136e3921333535827cc703811deb59,0.014884,crvGEARETH-f-gauge:793.8223,crvGEARETH-f:793.8223
2023-02-22 01:59:23,2023-02-22 01:59:23,LDO/LDOETH-f,SELL,0.02024369,0.02024369,50000.0,0,0x5ad521db95579fc851e18c109cce1cfb70307253e60ece57e0b017e4663d03ab,0.010519,LDO:50000.0,LDOETH-f:1012.1843
2023-02-22 01:59:47,2023-02-22 01:59:47,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1012.18425065,0,0xeded0398de583fdb8d02be436fb5a6c6ee3c8aa6d9e0a7703c918ebcfdbf2712,0.012525,LDOETH-f:1012.1843,LDOETH-f-gauge:1012.1843
2023-02-22 22:58:59,2023-02-22 22:58:59,rETH-f/rETH-f-gauge,SELL,1.0,1.0,100.0,0,0x4be95b8f0aaecc7fbd3a114ce897e62493d1a1451ae71a28efa33d1b6ab6cdc6,0.013045,rETH-f:100.0,rETH-f-gauge:100.0
2023-02-23 14:34:11,2023-02-23 14:34:11,aSTETH/stETH,BUY,1.0,1.0,410.44671166,0,0x40d7f171938e863bf9c3deccb92e4fa439f88322551c585a7915b77c03638bbd,0.011771,stETH:410.4467,aSTETH:410.4467
2023-02-23 15:03:59,2023-02-23 15:03:59,aSTETH/stETH,BUY,1.0,1.0,415.43452245,0,0x0f3b5d35c77c4340ce3ec2c60d98bd76ce278319deb6964d230b911b304aba76,0.018013,stETH:415.4345,aSTETH:415.4345
2023-02-24 12:49:47,2023-02-24 12:49:47,LDO/LDOETH-f,SELL,0.02090891,0.02090891,50000.0,0,0xee6447ac2420fe463333d83f9db7d5c8fe687e928164d64b70e5cb9be308667f,0.009351,LDO:50000.0,LDOETH-f:1045.4457
2023-02-24 12:51:59,2023-02-24 12:51:59,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1045.44573931,0,0x00d1beaa7c968ea8b63621b761007f2c3b1c116cbf58d2cd18a720751c637ddf,0.009934,LDOETH-f:1045.4457,LDOETH-f-gauge:1045.4457
2023-02-24 14:12:23,2023-02-24 14:12:23,aSTETH/stETH,BUY,1.0,1.0,208.05580041,0,0x93f78107ff84ffd75b5a0b2dfb76c2be93914fc4f19a3d38464385bea7d4b582,0.006068,stETH:208.0558,aSTETH:208.0558
2023-02-24 18:04:23,2023-02-24 18:04:23,aSTETH/stETH,BUY,1.0,1.0,207.05781175,0,0x88d084b69c06d7ccf238efe41cd04c7a97f064efdc8aa4e02bd88a18e8f975a8,0.00785,stETH:207.0578,aSTETH:207.0578
2023-02-24 18:29:47,2023-02-24 18:29:47,LDO/LDOETH-f,SELL,0.02125619,0.02125619,50000.0,0,0x4080da698ec18a9d05922925dd0b447d7eabaed565b4d39e3f36d59a673c0081,0.011408,LDO:50000.0,LDOETH-f:1062.8093
2023-02-24 18:31:23,2023-02-24 18:31:23,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1062.80930807,0,0x3a619615a77913d0c2dded700d459e40ef686746bb8712692b225178c3eb6af5,0.012695,LDOETH-f:1062.8093,LDOETH-f-gauge:1062.8093
2023-02-24 20:38:11,2023-02-24 20:38:11,LDO/LDOETH-f,SELL,0.0211666,0.0211666,50000.0,0,0x7eeec3fda79f4233e99f42b874f65635823c5a09c121c74e2b4e62c567992b97,0.009479,LDO:50000.0,LDOETH-f:1058.3299
2023-02-24 20:38:35,2023-02-24 20:38:35,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1058.3298776,0,0x47065ebe02cc3d4d9b6fe6d05af372d91edd029b8d9120274a1d6328062e198c,0.010118,LDOETH-f:1058.3299,LDOETH-f-gauge:1058.3299
2023-02-24 20:41:59,2023-02-24 20:41:59,aSTETH/stETH,BUY,1.0,1.0,207.03531701,0,0x8df203c35a9776ab86838a9b0b497cc03c0197364ba02be0f860e1727107afa7,0.005604,stETH:207.0353,aSTETH:207.0353
2023-02-25 11:45:11,2023-02-25 11:45:11,LDO/LDOETH-f,SELL,0.02073516,0.02073516,50000.0,0,0x79f1da05e6cb75dc38c5fd191044f238454b4aaf5502b584b0d29d1222c585d4,0.006449,LDO:50000.0,LDOETH-f:1036.7582
2023-02-25 11:45:59,2023-02-25 11:45:59,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1036.75822249,0,0xee6533857ab4e14739e57e1e5de7b03160fe8b63cded357afe6d53d3d4df8d8e,0.007858,LDOETH-f:1036.7582,LDOETH-f-gauge:1036.7582
2023-02-25 16:46:35,2023-02-25 16:46:35,3Crv/WBTC,SELL,4.436e-05,4.436e-05,32692.38881819,0,0x0c90a7e1043ba017c79aab9d9d6eff438d234c0a0d7bee49f60ef64a1b7cb116,0.010979,3Crv:32692.3888,WBTC:1.4503
2023-02-25 16:47:23,2023-02-25 16:47:23,WBTC/multiBTC,SELL,1.00372544,1.00372544,1.45026201,0,0x158898bd39b35a49a32ba5f6ee145b34ddcedc3f58f26ae54bb51c257f54e3ef,0.006521,WBTC:1.4503,multiBTC:1.4557
2023-02-25 19:04:23,2023-02-25 19:04:23,LDO/LDOETH-f,SELL,0.02083307,0.02083307,50000.0,0,0xeec1b178d825324b65eece276444f7e86653fe92b23bd34cd8a84df2915cd473,0.007681,LDO:50000.0,LDOETH-f:1041.6536
2023-02-25 19:06:47,2023-02-25 19:06:47,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1041.65364043,0,0xc3efefb44be4582d4dbaeaaa71cc79af337f53536d56b0e5af4525337b5c2a19,0.008695,LDOETH-f:1041.6536,LDOETH-f-gauge:1041.6536
2023-02-25 19:36:35,2023-02-25 19:36:35,aSTETH/stETH,BUY,1.0,1.0,207.0,0,0x5ada609750196ce789bab81e803dc91b74ace828008fb99a5b228c07e5904bc7,0.004407,stETH:207.0,aSTETH:207.0
2023-02-26 12:28:23,2023-02-26 12:28:23,aSTETH/stETH,BUY,1.0,1.0,207.0,0,0xea165c42ff4048bb80158343cd446e09c0a99851a79e2e5d81b2e11e4b50a29a,0.004291,stETH:207.0,aSTETH:207.0
2023-02-27 12:31:47,2023-02-27 12:31:47,LDO/LDOETH-f,SELL,0.02150924,0.02150924,50000.0,0,0x88dc879690332c5a163f500779ce5453a99587d653308847b9706192f87827e2,0.00939,LDO:50000.0,LDOETH-f:1075.4619
2023-02-27 12:32:11,2023-02-27 12:32:11,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1075.4618688,0,0xe82f2c80fda3716a4b59144ec4edc88f369e11919c1d8de1a749bdbc78709d91,0.008685,LDOETH-f:1075.4619,LDOETH-f-gauge:1075.4619
2023-02-27 13:16:47,2023-02-27 13:16:47,LDO/LDOETH-f,SELL,0.02164376,0.02164376,50000.0,0,0xb5d069662c23d60dae2dea78b6aeb8fe1febcc2467bfb7889bf5a9765cef6788,0.008068,LDO:50000.0,LDOETH-f:1082.1881
2023-02-27 13:17:23,2023-02-27 13:17:23,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1082.18809746,0,0x53519c651a84f851b1a5b695238aaa7d87747e295a3e3dd42c2d5db980db3044,0.007304,LDOETH-f:1082.1881,LDOETH-f-gauge:1082.1881
2023-02-27 13:34:47,2023-02-27 13:34:47,LDO/LDOETH-f,SELL,0.02166535,0.02166535,50000.0,0,0xfee28b7f4755531d0cfeced7c08f5ae3938f3ade821c5a720eb81767c49e077e,0.010071,LDO:50000.0,LDOETH-f:1083.2673
2023-02-27 13:35:11,2023-02-27 13:35:11,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1083.26731773,0,0xde69bb08581fc4349835d3bc9be476f35d88291701f492d5360c558aa8a133c6,0.009924,LDOETH-f:1083.2673,LDOETH-f-gauge:1083.2673
2023-02-27 13:36:11,2023-02-27 13:36:11,aSTETH/stETH,BUY,1.0,1.0,207.09720381,0,0xe9270440f4eff639cbc1d4f67792c9f0cc3ea7346621e0d1a4e193cd4d64c787,0.005056,stETH:207.0972,aSTETH:207.0972
2023-02-27 13:51:59,2023-02-27 13:51:59,LDO/LDOETH-f,SELL,0.02167408,0.02167408,50000.0,0,0x73cc573854c8c82108c29398ab647f5e80b432c2660397b75ef415be93dba545,0.00892,LDO:50000.0,LDOETH-f:1083.704
2023-02-27 13:52:23,2023-02-27 13:52:23,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1083.70396538,0,0xa71d93d1d0e0447a0272adf5275a454d13c39a3f5473da9a648ea2fcd696d24e,0.008993,LDOETH-f:1083.704,LDOETH-f-gauge:1083.704
2023-02-28 01:16:11,2023-02-28 01:16:11,LDO/LDOETH-f,SELL,0.02199586,0.02199586,50000.0,0,0x62a34b8ea70a0d6804d77f10fa976a91dc29ddc43a8034ccf09e7a4980605b89,0.008272,LDO:50000.0,LDOETH-f:1099.793
2023-02-28 01:16:47,2023-02-28 01:16:47,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1099.79296833,0,0xc48cd6a9c98d667e763782f865043c6632f5d67a768ea95beb02bb747ab13492,0.007605,LDOETH-f:1099.793,LDOETH-f-gauge:1099.793
2023-02-28 12:29:35,2023-02-28 12:29:35,USDC/USDT,SELL,0.99976985,0.99976985,5050.0,0,0xa1686161d608a42069aaf7d58f145b650484ddf7a17f55feaaa1f0e8a74fdc50,0.003694,USDC:5050.0,USDT:5048.8377
2023-02-28 17:17:11,2023-02-28 17:17:11,aSTETH/stETH,BUY,1.0,1.0,207.0281988,0,0xc9144a83a0badd90d14443749b8a4d260b377d857b7bb31799e376255b224bbb,0.007002,stETH:207.0282,aSTETH:207.0282
2023-03-01 18:40:35,2023-03-01 18:40:35,multiBTC/USDC,BUY,23720.23125802,23720.23125802,4.2158105,0,0xa3f5626093995d6237c37c2fb0d3517eaf9b189065b92faa2471d02b59e0a30f,0.023038,USDC:100000.0,multiBTC:4.2158
2023-03-03 09:03:23,2023-03-03 09:03:23,LDO/LDOETH-f,SELL,0.02166063,0.02166063,50000.0,0,0x9a1c41503fb406d65fcb39c05f9c70857d2ce65413c86258177690dfd5a7d493,0.010361,LDO:50000.0,LDOETH-f:1083.0316
2023-03-03 09:04:11,2023-03-03 09:04:11,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1083.03158758,0,0x386cc07576ce0892378caa78b19a70b91e61cbc0e5b946ccc1e42761d1944c12,0.010508,LDOETH-f:1083.0316,LDOETH-f-gauge:1083.0316
2023-03-03 09:05:35,2023-03-03 09:05:35,LDO/LDOETH-f,SELL,0.02169191,0.02169191,50000.0,0,0xa3bba3328caff6f23fdfa0f6a6ed452cd7ae23d7030fc3043a510ffa632bb642,0.010334,LDO:50000.0,LDOETH-f:1084.5953
2023-03-03 09:05:59,2023-03-03 09:05:59,LDOETH-f/LDOETH-f-gauge,SELL,1.0,1.0,1084.59527456,0,0x3773f4d17c20fe633fc3e146ff3f9ae5e31eb926d87d2b2ab92cbaf6e6d3a9e2,0.010193,LDOETH-f:1084.5953,LDOETH-f-gauge:1084.5953
2023-03-03 09:13:59,2023-03-03 09:13:59,3Crv/USDC,SELL,1.02397824,1.02397824,54635.89082888,0,0xb32baa06c55561bb682d33d9f8d7cfa7aed625be3184528d4e927a0c41b8857c,0.003206,3Crv:54635.8908,USDC:55945.9632
2023-03-08 20:08:59,2023-03-08 20:08:59,aSTETH/stETH,BUY,1.0,1.0,207.02464433,0,0x73ee53942b2a66724409df72552530d4f2fd4079a3227d34c8a8fc1d0d0dac05,0.016136,stETH:207.0246,aSTETH:207.0246
2023-03-10 22:34:47,2023-03-10 22:34:47,CRV/aEthCRV,SELL,1.0,1.0,2500000.0,0,0xe6dd825f940a59ca1472a7df7846645547a3a6a43881ab27ddb4421231ae9842,0.006341,CRV:2500000.0,aEthCRV:2500000.0
2023-03-10 22:36:23,2023-03-10 22:36:23,aEthCRV/CRV,SELL,1.0,1.0,2500000.0,0,0x4e9381e57058c1cad47f15794b7553b634d71c6f68314cbd88659e0108b6da6b,0.005498,aEthCRV:2500000.0,CRV:2500000.0
2023-03-10 22:38:59,2023-03-10 22:38:59,aSTETH/stETH,SELL,1.0,1.0,1150.0,0,0x16fdb521548b0db78466d7a9867c6d20b760f877eaae4daaf3a307acf7386c3a,0.01888,aSTETH:1150.0,stETH:1150.0
2023-03-10 22:41:23,2023-03-10 22:41:23,stETH/wstETH,SELL,0.89821454,0.89821454,1150.0,0,0xae6c91af6a74798647b76be830e1c755f3804d4103acfbc04aa88d89d5960abd,0.003938,stETH:1150.0,wstETH:1032.9467
2023-03-10 22:42:23,2023-03-10 22:42:23,aEthwstETH/wstETH,BUY,1.0,1.0,1032.9467216,0,0x1c5945407c4282e5beb65224143ff934ab692158ad01ab556c226f1464a034d0,0.007043,wstETH:1032.9467,aEthwstETH:1032.9467
2023-03-11 10:57:47,2023-03-11 10:57:47,CRV/aCRV,SELL,1.0,1.0,8019567.52482137,0,0xef1edbb5880fc358b12e10d0a4a3f59be58bf3656b167729ebaf4d3fbad64c9a,0.011113,CRV:8019567.5248,aCRV:8019567.5248
2023-03-11 10:58:11,2023-03-11 10:58:11,aSTETH/stETH,SELL,1.0,1.0,1337.14094711,0,0xe9674fae22a2a9940ed92482972b8c05ecab072942c59e893b0d81ccad7d0f4e,0.036139,aSTETH:1337.1409,stETH:1337.1409
2023-03-11 10:59:47,2023-03-11 10:59:47,3Crv/USDC,SELL,1.03362328,1.03362328,34263.77502621,0,0x164a2a8efc5b3efec024060825e3e83dbe1ea6fceb14f5067b14be244ab01405,0.012834,3Crv:34263.775,USDC:35415.8354
2023-03-11 11:01:59,2023-03-11 11:01:59,USDT/USDC,SELL,1.11343398,1.11343398,11049.56921,0,0x087f7c9948e9204d245f06a8928a1d815fecb3269aedcf920e76ed3bca9a99ea,0.015078,USDT:11049.5692,USDC:12302.9659
2023-03-11 11:03:59,2023-03-11 11:03:59,aEthwstETH/wstETH,SELL,1.00000837,1.00000837,299.99748775,0,0xc3e7f82149210cb7bb746ef03fdd64c7b1b851b77deeabcfaabcfb1ef87e9c63,0.024137,aEthwstETH:299.9975,wstETH:300.0
2023-03-11 11:04:35,2023-03-11 11:04:35,wstETH/stETH,SELL,1.11331976,1.11331976,300.0,0,0xe101e072dddb875c47c89c989848b351098905a195ff34cdc852f49111456693,0.006335,wstETH:300.0,stETH:333.9959
2023-03-11 11:09:35,2023-03-11 11:09:35,LUSD/USDC,SELL,1.09523425,1.09523425,100000.0,0,0xb0a0b8b581a7c54af3795ec9c64c67fbd33f1e3b8ede7fd9e4b5096c8a1136c4,0.021492,LUSD:100000.0,USDC:109523.4245
2023-03-11 11:10:35,2023-03-11 11:10:35,LUSD/USDC,SELL,1.0902839,1.0902839,100000.0,0,0xf46134e8e19fab88d7231b7d296d464c0847f6f8a14d434f17f3a57747de2b7c,0.021613,LUSD:100000.0,USDC:109028.3902
2023-03-11 11:12:11,2023-03-11 11:12:11,LUSD/USDC,SELL,1.08953019,1.08953019,100000.0,0,0x750a3074b2f08394ca747248e7a74a3f690837749e238d34ae328a4a2f352cd1,0.015428,LUSD:100000.0,USDC:108953.0191
2023-03-11 11:13:35,2023-03-11 11:13:35,LUSD/USDC,SELL,1.09136203,1.09136203,100000.0,0,0x6b49d2410d6223cb9186d73a703d7795d23d803b48173450932875e50dc36383,0.017852,LUSD:100000.0,USDC:109136.2034
2023-03-11 11:15:11,2023-03-11 11:15:11,LUSD/USDC,SELL,1.08633657,1.08633657,100000.0,0,0x31e3fb0edadb83aa4e0a9379b96411dd7f9624581b0660cf705edd2f7122998c,0.016843,LUSD:100000.0,USDC:108633.6566
2023-03-11 11:16:59,2023-03-11 11:16:59,LUSD/USDC,SELL,1.08502639,1.08502639,100000.0,0,0x6e85a37c588a6c9547595334cf871a1a1b56e773935d221f8d6ac145dec6a36d,0.017451,LUSD:100000.0,USDC:108502.6391
2023-03-11 11:18:59,2023-03-11 11:18:59,LUSD/USDC,SELL,1.08478735,1.08478735,100000.0,0,0x016b5f1c86249a670955d3ed1b14932d2c00d61d05edb75c8b623b049266c068,0.017937,LUSD:100000.0,USDC:108478.7353
2023-03-11 11:21:11,2023-03-11 11:21:11,LUSD/USDC,SELL,1.08728055,1.08728055,100000.0,0,0xbc7647a0de94d7b1c91a1266033f55c557a7f3564418677da727dbfd9911f171,0.017602,LUSD:100000.0,USDC:108728.0548
2023-03-11 11:21:59,2023-03-11 11:21:59,LUSD/USDC,SELL,1.08662861,1.08662861,100000.0,0,0x10a192127c361dcde836b867973d2f85d643275876badf2d03f75e4d3a22908d,0.016373,LUSD:100000.0,USDC:108662.8611
2023-03-11 11:23:23,2023-03-11 11:23:23,LUSD/USDC,SELL,1.08431787,1.08431787,100000.0,0,0x2452d614d639e281f10ab0c18141db494557244543c5d62d45f3d2dca8efa0aa,0.015511,LUSD:100000.0,USDC:108431.7875
2023-03-11 11:23:59,2023-03-11 11:23:59,LUSD/USDC,SELL,1.08463833,1.08463833,100000.0,0,0x4c81f8b191e9fc37b61013a15191b98691f7affcc1408f15275882b4253c5ee0,0.015517,LUSD:100000.0,USDC:108463.8334
2023-03-11 11:25:35,2023-03-11 11:25:35,LUSD/USDC,SELL,1.08478103,1.08478103,100000.0,0,0x540d681f50988cc260bcc86725e69e8ff9730cb8e11f897b3f7e4588bf443379,0.019388,LUSD:100000.0,USDC:108478.1029
2023-03-11 11:27:59,2023-03-11 11:27:59,LUSD/USDC,SELL,1.0828188,1.0828188,100000.0,0,0x88fca738daf4cdc7674eb9f8191fa8b9da2b5e2d79adb66687f7e2625dbcd7db,0.019008,LUSD:100000.0,USDC:108281.88
2023-03-11 11:29:23,2023-03-11 11:29:23,LUSD/USDC,SELL,1.08669793,1.08669793,100000.0,0,0x25f3abc66db4dedf206c35d552f27d00cc3ea9050b371d8ebe8470931816200f,0.018247,LUSD:100000.0,USDC:108669.793
2023-03-11 11:30:59,2023-03-11 11:30:59,LUSD/USDC,SELL,1.08386049,1.08386049,100000.0,0,0x762cff16103fa4cc05bd7794363b9e748bbfb9a0460953c661612ba6ff51caab,0.020577,LUSD:100000.0,USDC:108386.049
2023-03-11 11:34:59,2023-03-11 11:34:59,DAI/USDC,SELL,1.0383004,1.0383004,500000.0,0,0x935a49bfb768750dd9b457fd4b6db7a2282e8f4c406bcf93e689af9334556f27,0.013537,DAI:500000.0,USDC:519150.1984
2023-03-11 11:35:23,2023-03-11 11:35:23,DAI/USDC,SELL,1.03709449,1.03709449,500000.0,0,0x4e5a8b355753306138c4cd81eeb08e3308c8226d00e60557a050c86cb99e14bd,0.012171,DAI:500000.0,USDC:518547.247
2023-03-11 11:38:11,2023-03-11 11:38:11,DAI/USDC,SELL,1.03331713,1.03331713,500000.0,0,0x9dcaea1fd22bc4b3f019fa7338560f1c7f2dea1d07636e0688aa698a88afb4f3,0.014732,DAI:500000.0,USDC:516658.5631
2023-03-11 11:38:35,2023-03-11 11:38:35,DAI/USDC,SELL,1.03265249,1.03265249,500000.0,0,0x17311696fda4f437f261ddb0a4cd0f2bb1a2b11b583874d51cf756fee4cd553b,0.013093,DAI:500000.0,USDC:516326.2448
2023-03-11 11:47:23,2023-03-11 11:47:23,LUSD/USDC,SELL,1.07837756,1.07837756,100000.0,0,0xc32235920379f8b4661a9828c788a6d9ff4e119c4bad5c8f619592304bcbdf06,0.017601,LUSD:100000.0,USDC:107837.7565
2023-03-11 11:48:35,2023-03-11 11:48:35,LUSD/USDC,SELL,1.08079317,1.08079317,100000.0,0,0xa192f157bfcd288f3f84096c5417b95e41c002f904f5504fd6bb11b7b91ca5b5,0.016764,LUSD:100000.0,USDC:108079.3169
2023-03-11 11:52:47,2023-03-11 11:52:47,LUSD/USDC,SELL,1.08198986,1.08198986,100000.0,0,0x6a082a58083337f14e1c513bb42c5aa5605de6919aef0f34151fb0a2c6e1239a,0.016885,LUSD:100000.0,USDC:108198.9861
2023-03-11 11:53:59,2023-03-11 11:53:59,LUSD/USDC,SELL,1.08138602,1.08138602,100000.0,0,0x8b9ab8e3431d0c75e1a7f1f258f4d109f9c5c1eb9e6590a310887a51fe4980e1,0.024833,LUSD:100000.0,USDC:108138.6022
2023-03-11 12:02:59,2023-03-11 12:02:59,LUSD/USDC,SELL,1.09115525,1.09115525,100000.0,0,0xf157152b1110dfb0b25d8e1d357911d98d3a80703c2e07163462af3e2f1dd7b6,0.023419,LUSD:100000.0,USDC:109115.5247
2023-03-11 12:03:47,2023-03-11 12:03:47,LUSD/USDC,SELL,1.08305357,1.08305357,100000.0,0,0x1cf9dc2d968a73d94b1a2eb6a0a30a033f4f5aeca64149cc6c69a822b7b6b35c,0.023418,LUSD:100000.0,USDC:108305.3574
2023-03-11 12:04:47,2023-03-11 12:04:47,LUSD/USDC,SELL,1.07540026,1.07540026,100000.0,0,0xbab0e0eb003ee52078c6f838c3e22a3b3ff0018b723296af9b94cca0326e493b,0.02276,LUSD:100000.0,USDC:107540.0263
2023-03-11 12:11:59,2023-03-11 12:11:59,LUSD/USDC,SELL,1.08106175,1.08106175,100000.0,0,0xbd1a75b2e6d5da6702bdb01cfcf692e984b49f27b2056b2aa719bdf3a6d576f2,0.019107,LUSD:100000.0,USDC:108106.1748
2023-03-11 12:12:59,2023-03-11 12:12:59,LUSD/USDC,SELL,1.07739937,1.07739937,100000.0,0,0xf10237fd4cfe4f35b390e64506dabb10683ff16c765f8aa3142be2e1f2f263ab,0.020292,LUSD:100000.0,USDC:107739.9369
2023-03-11 12:14:23,2023-03-11 12:14:23,LUSD/USDC,SELL,1.07869456,1.07869456,100000.0,0,0x4a22e86691b97ba11781d0afbc133bdd8c110fa12afc7d120668ce97ede03e11,0.023587,LUSD:100000.0,USDC:107869.4556
2023-03-11 12:18:47,2023-03-11 12:18:47,LUSD/USDC,SELL,1.0874905,1.0874905,100000.0,0,0x584f77afbcc9b27a6c8076f52f7b356f5d860a82df0a0d5ebe682879d043507a,0.023961,LUSD:100000.0,USDC:108749.0504
2023-03-11 12:19:35,2023-03-11 12:19:35,LUSD/USDC,SELL,1.07901784,1.07901784,100000.0,0,0x7f505f3457818052ac9bd991a1555c662b8d734eced14dfa1bb554a32204158b,0.025224,LUSD:100000.0,USDC:107901.7841
2023-03-11 12:28:47,2023-03-11 12:28:47,LUSD/USDC,SELL,1.0712217,1.0712217,100000.0,0,0x9459c0ff36a81dfb9e6d471da5940f6cbc3a13d6f795d0974b0c5e0452efb478,0.032516,LUSD:100000.0,USDC:107122.1697
2023-03-11 12:29:11,2023-03-11 12:29:11,LUSD/USDC,SELL,1.06552522,1.06552522,100000.0,0,0x9755553209a950bb59ad392ab43e3fe09c9844952bc3a0dfd12992b1db1db2e6,0.03092,LUSD:100000.0,USDC:106552.5219
2023-03-11 12:29:47,2023-03-11 12:29:47,LUSD/USDC,SELL,1.06413088,1.06413088,100000.0,0,0xffdc49fade9b34f4fd95f9a5cc976592d2d6c199aa3287e650dd21a2e768fb6d,0.030987,LUSD:100000.0,USDC:106413.0878
2023-03-11 12:30:59,2023-03-11 12:30:59,LUSD/USDC,SELL,1.06011846,1.06011846,100000.0,0,0xc9dcb68211c1c692c1c35a005820d1f02f1bda96fdea3660b026dc07c0a27690,0.029355,LUSD:100000.0,USDC:106011.8461
2023-03-11 12:31:47,2023-03-11 12:31:47,LUSD/USDC,SELL,1.06328069,1.06328069,100000.0,0,0x22365c5be804e7c8f96d37421c1d2a254a41abdd0d8310e280bf0ca362985b55,0.029139,LUSD:100000.0,USDC:106328.0687
2023-03-11 12:33:23,2023-03-11 12:33:23,LUSD/USDC,SELL,1.06067546,1.06067546,70824.26659752,0,0x8bfe54bf423d51e32c9f1cc69f1a76810a49ce4c2233e9f46614036931802b63,0.020501,LUSD:70824.2666,USDC:75121.5613
2023-03-11 12:37:35,2023-03-11 12:37:35,stableDebtDAI/variableDebtDAI,SELL,1.0,1.0,2000025.96884392,0,0x9795cc637aa7a3f7c6beba5280f58ea4c5f4c54acaae0ec5c1c053a079dee410,0.013727,stableDebtDAI:2000025.9688,variableDebtDAI:2000025.9688
2023-03-11 13:18:59,2023-03-11 13:18:59,LUSD/USDC,SELL,1.0785242,1.0785242,100000.0,0,0xe36ee810e1b4c8f435fbc73abf8ec98aac7fe0467326b5916c3dbda262a42c75,0.017199,LUSD:100000.0,USDC:107852.4197
2023-03-11 13:21:47,2023-03-11 13:21:47,LUSD/USDC,SELL,1.07135405,1.07135405,100000.0,0,0x0c80d194637fdc778887a0a41bb4c97f6b8d43fdfd2f153cf7fcdcbff4ddd7e9,0.017809,LUSD:100000.0,USDC:107135.4049
2023-03-11 14:18:35,2023-03-11 14:18:35,LUSD/USDC,SELL,1.07345416,1.07345416,100000.0,0,0x9da47e8dccef7f5ca5630c789cd282dac5be226515c746a88f2c9a85794bcafe,0.017611,LUSD:100000.0,USDC:107345.4157
2023-03-11 14:18:59,2023-03-11 14:18:59,LUSD/USDC,SELL,1.07150482,1.07150482,100000.0,0,0xbf0e7dd93b2a7bd4e951a56792f8540dac15e2d7e03fcaac202fa02530c0b611,0.017344,LUSD:100000.0,USDC:107150.4819
2023-03-11 14:21:35,2023-03-11 14:21:35,LUSD/USDC,SELL,1.07991634,1.07991634,100000.0,0,0x63c3d41e3396e2fb52ed5d5223267c636b254e1eaf6cf3c4e34e04a0ea78df7e,0.017064,LUSD:100000.0,USDC:107991.6341
2023-03-11 14:23:35,2023-03-11 14:23:35,LUSD/USDC,SELL,1.079,1.079,9114.36167285,0,0x430874ca6d190010b8e639a52bf178a7a3b6a0b4f8977f5e7066deacdf1db66d,0.024266,LUSD:9114.3617,USDC:9834.3962
2023-03-11 14:23:47,2023-03-11 14:23:47,LUSD/USDC,SELL,1.079,1.079,45654.55452643,0,0x22900483d4216b78dd36f3ecd98061ad8d58819b62b629b260955182f75e588c,0.036941,LUSD:45654.5545,USDC:49261.2643
2023-03-11 14:23:47,2023-03-11 14:23:47,LUSD/USDC,SELL,1.079,1.079,1853.56811863,0,0x34983e0e48defea7e4c128ee269bc0256453de94cca251ba4680eeab74c7e578,0.015256,LUSD:1853.5681,USDC:2000.0
